Date,ProductId,Sale Amount
25-Oct-19,8,153770
26-Oct-19,8,142601
27-Oct-19,8,205678
28-Oct-19,8,226885
29-Oct-19,8,175639
30-Oct-19,8,227339
31-Oct-19,8,216660
01-Nov-19,8,190176
02-Nov-19,8,182016
03-Nov-19,8,150450
04-Nov-19,8,267985
05-Nov-19,8,196088
06-Nov-19,8,187387
07-Nov-19,8,186478
08-Nov-19,8,147946
09-Nov-19,8,197968
10-Nov-19,8,220908
11-Nov-19,8,247285
12-Nov-19,8,219641
13-Nov-19,8,142224
14-Nov-19,8,181202
15-Nov-19,8,197736
16-Nov-19,8,271165
17-Nov-19,8,160625
18-Nov-19,8,218259
19-Nov-19,8,145879
20-Nov-19,8,222921
21-Nov-19,8,236963
22-Nov-19,8,153314
23-Nov-19,8,143881
24-Nov-19,8,144777
25-Nov-19,8,205625
26-Nov-19,8,208134
27-Nov-19,8,180424
28-Nov-19,8,185603
29-Nov-19,8,247456
30-Nov-19,8,214113
01-Dec-19,8,172128
02-Dec-19,8,122503
03-Dec-19,8,270541
04-Dec-19,8,243015
05-Dec-19,8,205902
06-Dec-19,8,251664
07-Dec-19,8,196166
08-Dec-19,8,150277
09-Dec-19,8,141139
10-Dec-19,8,197280
11-Dec-19,8,216191
12-Dec-19,8,212089
13-Dec-19,8,163701
14-Dec-19,8,243045
15-Dec-19,8,159803
16-Dec-19,8,236222
17-Dec-19,8,188694
18-Dec-19,8,231773
19-Dec-19,8,129866
20-Dec-19,8,227356
21-Dec-19,8,216160
22-Dec-19,8,160358
23-Dec-19,8,219434
24-Dec-19,8,182427
25-Dec-19,8,221520
26-Dec-19,8,214937
27-Dec-19,8,214267
28-Dec-19,8,202215
29-Dec-19,8,251269
30-Dec-19,8,250038
31-Dec-19,8,200711
01-Jan-20,8,220255
02-Jan-20,8,193909
03-Jan-20,8,207614
04-Jan-20,8,264443
05-Jan-20,8,255335
06-Jan-20,8,151798
07-Jan-20,8,190874
08-Jan-20,8,246305
09-Jan-20,8,265125
10-Jan-20,8,219023
11-Jan-20,8,220499
12-Jan-20,8,204951
13-Jan-20,8,142215
14-Jan-20,8,159334
15-Jan-20,8,178855
16-Jan-20,8,252350
17-Jan-20,8,194400
18-Jan-20,8,154672
19-Jan-20,8,219096
20-Jan-20,8,174549
21-Jan-20,8,214198
22-Jan-20,8,220146
23-Jan-20,8,263313
24-Jan-20,8,206180
25-Jan-20,8,146905
26-Jan-20,8,202648
27-Jan-20,8,202763
28-Jan-20,8,177552
29-Jan-20,8,188214
30-Jan-20,8,259131
31-Jan-20,8,147026
01-Feb-20,8,209612
02-Feb-20,8,261743
03-Feb-20,8,255173
04-Feb-20,8,245113
05-Feb-20,8,215856
06-Feb-20,8,215263
07-Feb-20,8,224408
08-Feb-20,8,262728
09-Feb-20,8,265260
10-Feb-20,8,172992
11-Feb-20,8,175312
12-Feb-20,8,140451
13-Feb-20,8,257208
14-Feb-20,8,161706
15-Feb-20,8,137470
16-Feb-20,8,186625
17-Feb-20,8,234847
18-Feb-20,8,212930
19-Feb-20,8,163232
20-Feb-20,8,196845
21-Feb-20,8,209828
22-Feb-20,8,217397
23-Feb-20,8,145373
24-Feb-20,8,236851
25-Feb-20,8,248851
26-Feb-20,8,274026
27-Feb-20,8,232915
28-Feb-20,8,163020
29-Feb-20,8,255863
01-Mar-20,8,229152
02-Mar-20,8,161052
03-Mar-20,8,161406
04-Mar-20,8,263795
05-Mar-20,8,250767
06-Mar-20,8,189488
07-Mar-20,8,145306
08-Mar-20,8,196842
09-Mar-20,8,192400
10-Mar-20,8,174811
11-Mar-20,8,195803
12-Mar-20,8,231281
13-Mar-20,8,220450
14-Mar-20,8,191919
15-Mar-20,8,167290
16-Mar-20,8,208007
17-Mar-20,8,154558
18-Mar-20,8,145746
19-Mar-20,8,276822
20-Mar-20,8,210055
21-Mar-20,8,264979
22-Mar-20,8,174984
23-Mar-20,8,150136
24-Mar-20,8,218984
25-Mar-20,8,174911
26-Mar-20,8,243154
27-Mar-20,8,157238
28-Mar-20,8,173901
29-Mar-20,8,186992
30-Mar-20,8,247939
31-Mar-20,8,143600
01-Apr-20,8,174396
02-Apr-20,8,162859
03-Apr-20,8,220220
04-Apr-20,8,213665
05-Apr-20,8,200550
06-Apr-20,8,239616
07-Apr-20,8,160161
08-Apr-20,8,189618
09-Apr-20,8,219908
10-Apr-20,8,212573
11-Apr-20,8,181512
12-Apr-20,8,206619
13-Apr-20,8,239825
14-Apr-20,8,147696
15-Apr-20,8,243183
16-Apr-20,8,209171
17-Apr-20,8,223172
18-Apr-20,8,224165
19-Apr-20,8,151707
20-Apr-20,8,253385
21-Apr-20,8,205493
22-Apr-20,8,204700
23-Apr-20,8,220657
24-Apr-20,8,259108
25-Apr-20,8,283303
26-Apr-20,8,220804
27-Apr-20,8,197967
28-Apr-20,8,252973
29-Apr-20,8,156755
30-Apr-20,8,238600
01-May-20,8,205411
02-May-20,8,237200
03-May-20,8,281132
04-May-20,8,185927
05-May-20,8,226735
06-May-20,8,152331
07-May-20,8,241101
08-May-20,8,169885
09-May-20,8,226596
10-May-20,8,229877
11-May-20,8,162275
12-May-20,8,221016
13-May-20,8,271163
14-May-20,8,155458
15-May-20,8,182941
16-May-20,8,253868
17-May-20,8,202584
18-May-20,8,278254
19-May-20,8,238765
20-May-20,8,268686
21-May-20,8,281589
22-May-20,8,244600
23-May-20,8,257111
24-May-20,8,201236
25-May-20,8,215561
26-May-20,8,170976
27-May-20,8,194876
28-May-20,8,236500
29-May-20,8,219084
30-May-20,8,220693
31-May-20,8,188599
01-Jun-20,8,255626
02-Jun-20,8,196533
03-Jun-20,8,286548
04-Jun-20,8,235046
05-Jun-20,8,178262
06-Jun-20,8,186155
07-Jun-20,8,205860
08-Jun-20,8,238017
09-Jun-20,8,181952
10-Jun-20,8,243586
11-Jun-20,8,273153
12-Jun-20,8,269100
13-Jun-20,8,168469
14-Jun-20,8,186572
15-Jun-20,8,271258
16-Jun-20,8,229870
17-Jun-20,8,194931
18-Jun-20,8,235742
19-Jun-20,8,193747
20-Jun-20,8,234944
21-Jun-20,8,239637
22-Jun-20,8,174968
23-Jun-20,8,215258
24-Jun-20,8,236339
25-Jun-20,8,175853
26-Jun-20,8,151148
27-Jun-20,8,235560
28-Jun-20,8,281692
29-Jun-20,8,245787
30-Jun-20,8,150242
01-Jul-20,8,185966
02-Jul-20,8,268343
03-Jul-20,8,168548
04-Jul-20,8,289256
05-Jul-20,8,199254
06-Jul-20,8,218933
07-Jul-20,8,248704
08-Jul-20,8,283014
09-Jul-20,8,254044
10-Jul-20,8,255770
11-Jul-20,8,196678
12-Jul-20,8,240341
13-Jul-20,8,224037
14-Jul-20,8,256300
15-Jul-20,8,302781
16-Jul-20,8,190101
17-Jul-20,8,239636
18-Jul-20,8,259478
19-Jul-20,8,163177
20-Jul-20,8,259856
21-Jul-20,8,242341
22-Jul-20,8,246119
23-Jul-20,8,276980
24-Jul-20,8,257376
25-Jul-20,8,258092
26-Jul-20,8,164393
27-Jul-20,8,175728
28-Jul-20,8,289636
29-Jul-20,8,171747
30-Jul-20,8,170859
31-Jul-20,8,206048
01-Aug-20,8,177483
02-Aug-20,8,287302
03-Aug-20,8,160784
04-Aug-20,8,228428
05-Aug-20,8,160687
06-Aug-20,8,265264
07-Aug-20,8,236132
08-Aug-20,8,231768
09-Aug-20,8,216315
10-Aug-20,8,281607
11-Aug-20,8,251213
12-Aug-20,8,147277
13-Aug-20,8,256314
14-Aug-20,8,233253
15-Aug-20,8,283501
16-Aug-20,8,166953
17-Aug-20,8,245743
18-Aug-20,8,245820
19-Aug-20,8,251267
20-Aug-20,8,262334
21-Aug-20,8,289652
22-Aug-20,8,209776
23-Aug-20,8,212704
24-Aug-20,8,240643
25-Aug-20,8,287072
26-Aug-20,8,227694
27-Aug-20,8,276705
28-Aug-20,8,275699
29-Aug-20,8,254436
30-Aug-20,8,206797
31-Aug-20,8,245079
01-Jan-14,9,6579
02-Jan-14,9,10031
03-Jan-14,9,10636
04-Jan-14,9,18421
05-Jan-14,9,17730
06-Jan-14,9,22756
07-Jan-14,9,14339
08-Jan-14,9,7086
09-Jan-14,9,19033
10-Jan-14,9,10980
11-Jan-14,9,17738
12-Jan-14,9,14109
13-Jan-14,9,8065
14-Jan-14,9,5806
15-Jan-14,9,10280
16-Jan-14,9,6925
17-Jan-14,9,16557
18-Jan-14,9,4420
19-Jan-14,9,2587
20-Jan-14,9,18584
21-Jan-14,9,14766
22-Jan-14,9,9761
23-Jan-14,9,4666
24-Jan-14,9,22468
25-Jan-14,9,18122
26-Jan-14,9,3002
27-Jan-14,9,27644
28-Jan-14,9,7636
29-Jan-14,9,22190
30-Jan-14,9,10304
31-Jan-14,9,6091
01-Feb-14,9,16355
02-Feb-14,9,22573
03-Feb-14,9,8424
04-Feb-14,9,9849
05-Feb-14,9,13306
06-Feb-14,9,4643
07-Feb-14,9,8720
08-Feb-14,9,14295
09-Feb-14,9,12259
10-Feb-14,9,13157
11-Feb-14,9,13555
12-Feb-14,9,9042
13-Feb-14,9,10736
14-Feb-14,9,4715
15-Feb-14,9,13166
16-Feb-14,9,2309
17-Feb-14,9,19877
18-Feb-14,9,17449
19-Feb-14,9,9198
20-Feb-14,9,17349
21-Feb-14,9,9319
22-Feb-14,9,5723
23-Feb-14,9,9098
24-Feb-14,9,9718
25-Feb-14,9,13673
26-Feb-14,9,25362
27-Feb-14,9,15585
28-Feb-14,9,14931
01-Mar-14,9,14697
02-Mar-14,9,11898
03-Mar-14,9,6157
04-Mar-14,9,12504
05-Mar-14,9,25704
06-Mar-14,9,33605
07-Mar-14,9,6427
08-Mar-14,9,5096
09-Mar-14,9,2822
10-Mar-14,9,8636
11-Mar-14,9,17100
12-Mar-14,9,8574
13-Mar-14,9,21136
14-Mar-14,9,25587
15-Mar-14,9,23028
16-Mar-14,9,28955
17-Mar-14,9,14310
18-Mar-14,9,8601
19-Mar-14,9,13598
20-Mar-14,9,18609
21-Mar-14,9,21111
22-Mar-14,9,13400
23-Mar-14,9,11358
24-Mar-14,9,22667
25-Mar-14,9,24417
26-Mar-14,9,6868
27-Mar-14,9,22599
28-Mar-14,9,20170
29-Mar-14,9,20776
30-Mar-14,9,2721
31-Mar-14,9,6996
01-Apr-14,9,5381
02-Apr-14,9,9482
03-Apr-14,9,22850
04-Apr-14,9,18319
05-Apr-14,9,3948
06-Apr-14,9,26879
07-Apr-14,9,18936
08-Apr-14,9,7590
09-Apr-14,9,24466
10-Apr-14,9,31970
11-Apr-14,9,11061
12-Apr-14,9,22256
13-Apr-14,9,6523
14-Apr-14,9,18904
15-Apr-14,9,19271
16-Apr-14,9,12709
17-Apr-14,9,24483
18-Apr-14,9,13655
19-Apr-14,9,23456
20-Apr-14,9,20493
21-Apr-14,9,3841
22-Apr-14,9,22333
23-Apr-14,9,20331
24-Apr-14,9,22677
25-Apr-14,9,15424
26-Apr-14,9,10339
27-Apr-14,9,12444
28-Apr-14,9,3619
29-Apr-14,9,7912
30-Apr-14,9,5106
01-May-14,9,8109
02-May-14,9,7368
03-May-14,9,6177
04-May-14,9,16013
05-May-14,9,19375
06-May-14,9,26189
07-May-14,9,4077
08-May-14,9,12188
09-May-14,9,13895
10-May-14,9,22428
11-May-14,9,22710
12-May-14,9,5259
13-May-14,9,26254
14-May-14,9,16588
15-May-14,9,28067
16-May-14,9,6906
17-May-14,9,22291
18-May-14,9,12302
19-May-14,9,37861
20-May-14,9,19780
21-May-14,9,25677
22-May-14,9,6132
23-May-14,9,14288
24-May-14,9,3851
25-May-14,9,28025
26-May-14,9,9058
27-May-14,9,27440
28-May-14,9,9149
29-May-14,9,22491
30-May-14,9,9048
31-May-14,9,11222
01-Jun-14,9,32504
02-Jun-14,9,27788
03-Jun-14,9,20730
04-Jun-14,9,31159
05-Jun-14,9,9347
06-Jun-14,9,7322
07-Jun-14,9,27201
08-Jun-14,9,23850
09-Jun-14,9,12851
10-Jun-14,9,22648
11-Jun-14,9,22440
12-Jun-14,9,17785
13-Jun-14,9,12134
14-Jun-14,9,22776
15-Jun-14,9,14397
16-Jun-14,9,11414
17-Jun-14,9,9274
18-Jun-14,9,13451
19-Jun-14,9,13015
20-Jun-14,9,25684
21-Jun-14,9,28630
22-Jun-14,9,31396
23-Jun-14,9,15498
24-Jun-14,9,31238
25-Jun-14,9,27661
26-Jun-14,9,26947
27-Jun-14,9,17845
28-Jun-14,9,31471
29-Jun-14,9,24035
30-Jun-14,9,16045
01-Jul-14,9,7832
02-Jul-14,9,16652
03-Jul-14,9,19449
04-Jul-14,9,14895
05-Jul-14,9,25997
06-Jul-14,9,11025
07-Jul-14,9,14591
08-Jul-14,9,26781
09-Jul-14,9,24300
10-Jul-14,9,13554
11-Jul-14,9,17923
12-Jul-14,9,26702
13-Jul-14,9,24499
14-Jul-14,9,5220
15-Jul-14,9,15116
16-Jul-14,9,22942
17-Jul-14,9,30950
18-Jul-14,9,11241
19-Jul-14,9,21560
20-Jul-14,9,27882
21-Jul-14,9,24463
22-Jul-14,9,15184
23-Jul-14,9,7948
24-Jul-14,9,13481
25-Jul-14,9,16390
26-Jul-14,9,25725
27-Jul-14,9,5913
28-Jul-14,9,11210
29-Jul-14,9,22454
30-Jul-14,9,9836
31-Jul-14,9,12442
01-Aug-14,9,20664
02-Aug-14,9,29026
03-Aug-14,9,12938
04-Aug-14,9,24460
05-Aug-14,9,27425
06-Aug-14,9,11766
07-Aug-14,9,19663
08-Aug-14,9,15147
09-Aug-14,9,17240
10-Aug-14,9,35386
11-Aug-14,9,30026
12-Aug-14,9,27216
13-Aug-14,9,29578
14-Aug-14,9,28244
15-Aug-14,9,23196
16-Aug-14,9,10190
17-Aug-14,9,24629
18-Aug-14,9,37557
19-Aug-14,9,9534
20-Aug-14,9,20336
21-Aug-14,9,19576
22-Aug-14,9,10656
23-Aug-14,9,26397
24-Aug-14,9,18776
25-Aug-14,9,10261
26-Aug-14,9,14986
27-Aug-14,9,21893
28-Aug-14,9,24102
29-Aug-14,9,21306
30-Aug-14,9,18241
31-Aug-14,9,15626
01-Sep-14,9,38965
02-Sep-14,9,21735
03-Sep-14,9,37026
04-Sep-14,9,17294
05-Sep-14,9,29319
06-Sep-14,9,23692
07-Sep-14,9,26790
08-Sep-14,9,40481
09-Sep-14,9,5524
10-Sep-14,9,8497
11-Sep-14,9,12272
12-Sep-14,9,27243
13-Sep-14,9,23222
14-Sep-14,9,18635
15-Sep-14,9,9716
16-Sep-14,9,10726
17-Sep-14,9,12480
18-Sep-14,9,26088
19-Sep-14,9,18746
20-Sep-14,9,7344
21-Sep-14,9,27625
22-Sep-14,9,30745
23-Sep-14,9,11260
24-Sep-14,9,11943
25-Sep-14,9,43566
26-Sep-14,9,14962
27-Sep-14,9,12882
28-Sep-14,9,41089
29-Sep-14,9,28397
30-Sep-14,9,26896
01-Oct-14,9,28668
02-Oct-14,9,13373
03-Oct-14,9,28506
04-Oct-14,9,7650
05-Oct-14,9,18116
06-Oct-14,9,18135
07-Oct-14,9,49050
08-Oct-14,9,13814
09-Oct-14,9,39739
10-Oct-14,9,35416
11-Oct-14,9,28505
12-Oct-14,9,30668
13-Oct-14,9,12784
14-Oct-14,9,39263
15-Oct-14,9,42134
16-Oct-14,9,6990
17-Oct-14,9,36704
18-Oct-14,9,17680
19-Oct-14,9,8403
20-Oct-14,9,10004
21-Oct-14,9,30587
22-Oct-14,9,18075
23-Oct-14,9,10248
24-Oct-14,9,20978
25-Oct-14,9,9671
26-Oct-14,9,25623
27-Oct-14,9,35224
28-Oct-14,9,11671
29-Oct-14,9,24557
30-Oct-14,9,16836
31-Oct-14,9,18929
01-Nov-14,9,34340
02-Nov-14,9,28886
03-Nov-14,9,41558
04-Nov-14,9,23374
05-Nov-14,9,8495
06-Nov-14,9,23056
07-Nov-14,9,34878
08-Nov-14,9,27269
09-Nov-14,9,36526
10-Nov-14,9,49174
11-Nov-14,9,28539
12-Nov-14,9,26271
13-Nov-14,9,26672
14-Nov-14,9,17258
15-Nov-14,9,46966
16-Nov-14,9,29651
17-Nov-14,9,27732
18-Nov-14,9,16211
19-Nov-14,9,28856
20-Nov-14,9,33788
21-Nov-14,9,12240
22-Nov-14,9,10160
23-Nov-14,9,23883
24-Nov-14,9,26939
25-Nov-14,9,16155
26-Nov-14,9,13734
27-Nov-14,9,19433
28-Nov-14,9,20074
29-Nov-14,9,38330
30-Nov-14,9,35687
01-Dec-14,9,37380
02-Dec-14,9,21727
03-Dec-14,9,19902
04-Dec-14,9,44134
05-Dec-14,9,12367
06-Dec-14,9,35784
07-Dec-14,9,34776
08-Dec-14,9,29767
09-Dec-14,9,20865
10-Dec-14,9,20135
11-Dec-14,9,43034
12-Dec-14,9,37425
13-Dec-14,9,24818
14-Dec-14,9,25388
15-Dec-14,9,35263
16-Dec-14,9,22000
17-Dec-14,9,50036
18-Dec-14,9,17503
19-Dec-14,9,24956
20-Dec-14,9,30131
21-Dec-14,9,38179
22-Dec-14,9,28995
23-Dec-14,9,18845
24-Dec-14,9,40992
25-Dec-14,9,14113
26-Dec-14,9,46905
27-Dec-14,9,34891
28-Dec-14,9,51066
29-Dec-14,9,18513
30-Dec-14,9,43260
31-Dec-14,9,23468
01-Jan-15,9,43708
02-Jan-15,9,40509
03-Jan-15,9,27577
04-Jan-15,9,19239
05-Jan-15,9,31104
06-Jan-15,9,39164
07-Jan-15,9,33102
08-Jan-15,9,34963
09-Jan-15,9,43666
10-Jan-15,9,46355
11-Jan-15,9,25387
12-Jan-15,9,52103
13-Jan-15,9,45320
14-Jan-15,9,44834
15-Jan-15,9,15276
16-Jan-15,9,21532
17-Jan-15,9,27922
18-Jan-15,9,15247
19-Jan-15,9,47032
20-Jan-15,9,27332
21-Jan-15,9,33584
22-Jan-15,9,35827
23-Jan-15,9,22361
24-Jan-15,9,46562
25-Jan-15,9,30910
26-Jan-15,9,20263
27-Jan-15,9,14106
28-Jan-15,9,30004
29-Jan-15,9,35174
30-Jan-15,9,33350
31-Jan-15,9,57745
01-Feb-15,9,38762
02-Feb-15,9,13655
03-Feb-15,9,26488
04-Feb-15,9,18306
05-Feb-15,9,35907
06-Feb-15,9,31898
07-Feb-15,9,48890
08-Feb-15,9,12528
09-Feb-15,9,12609
10-Feb-15,9,31826
11-Feb-15,9,40898
12-Feb-15,9,38434
13-Feb-15,9,27888
14-Feb-15,9,37136
15-Feb-15,9,15289
16-Feb-15,9,41177
17-Feb-15,9,16264
18-Feb-15,9,41076
19-Feb-15,9,22678
20-Feb-15,9,50984
21-Feb-15,9,32412
22-Feb-15,9,57294
23-Feb-15,9,12544
24-Feb-15,9,26488
25-Feb-15,9,19015
26-Feb-15,9,36624
27-Feb-15,9,36093
28-Feb-15,9,14632
01-Mar-15,9,36005
02-Mar-15,9,28387
03-Mar-15,9,33005
04-Mar-15,9,13240
05-Mar-15,9,31997
06-Mar-15,9,25704
07-Mar-15,9,24722
08-Mar-15,9,54302
09-Mar-15,9,42214
10-Mar-15,9,41736
11-Mar-15,9,11988
12-Mar-15,9,21372
13-Mar-15,9,17048
14-Mar-15,9,60828
15-Mar-15,9,46495
16-Mar-15,9,34602
17-Mar-15,9,19643
18-Mar-15,9,11535
19-Mar-15,9,11849
20-Mar-15,9,18720
21-Mar-15,9,46512
22-Mar-15,9,31152
23-Mar-15,9,31088
24-Mar-15,9,12786
25-Mar-15,9,29927
26-Mar-15,9,46374
27-Mar-15,9,21258
28-Mar-15,9,43367
29-Mar-15,9,38186
30-Mar-15,9,45824
31-Mar-15,9,35814
01-Apr-15,9,52391
02-Apr-15,9,21595
03-Apr-15,9,32752
04-Apr-15,9,43695
05-Apr-15,9,24549
06-Apr-15,9,17783
07-Apr-15,9,44993
08-Apr-15,9,50746
09-Apr-15,9,45654
10-Apr-15,9,43667
11-Apr-15,9,24305
12-Apr-15,9,26936
13-Apr-15,9,25190
14-Apr-15,9,61722
15-Apr-15,9,27379
16-Apr-15,9,33459
17-Apr-15,9,25754
18-Apr-15,9,38198
19-Apr-15,9,25812
20-Apr-15,9,52500
21-Apr-15,9,24882
22-Apr-15,9,40033
23-Apr-15,9,36427
24-Apr-15,9,53165
25-Apr-15,9,56225
26-Apr-15,9,44632
27-Apr-15,9,55852
28-Apr-15,9,50648
29-Apr-15,9,18715
30-Apr-15,9,40117
01-May-15,9,18441
02-May-15,9,54032
03-May-15,9,55339
04-May-15,9,34964
05-May-15,9,46786
06-May-15,9,35746
07-May-15,9,53986
08-May-15,9,17139
09-May-15,9,50371
10-May-15,9,59080
11-May-15,9,25624
12-May-15,9,56512
13-May-15,9,59660
14-May-15,9,18892
15-May-15,9,26080
16-May-15,9,65255
17-May-15,9,26208
18-May-15,9,45995
19-May-15,9,42982
20-May-15,9,30700
21-May-15,9,24998
22-May-15,9,40603
23-May-15,9,22777
24-May-15,9,47039
25-May-15,9,27348
26-May-15,9,39416
27-May-15,9,43378
28-May-15,9,40475
29-May-15,9,41051
30-May-15,9,24462
31-May-15,9,32233
01-Jun-15,9,52964
02-Jun-15,9,38368
03-Jun-15,9,32530
04-Jun-15,9,37398
05-Jun-15,9,46569
06-Jun-15,9,57865
07-Jun-15,9,36582
08-Jun-15,9,24224
09-Jun-15,9,41961
10-Jun-15,9,49865
11-Jun-15,9,30022
12-Jun-15,9,41708
13-Jun-15,9,40647
14-Jun-15,9,23296
15-Jun-15,9,54025
16-Jun-15,9,50026
17-Jun-15,9,32027
18-Jun-15,9,63619
19-Jun-15,9,24219
20-Jun-15,9,61294
21-Jun-15,9,47616
22-Jun-15,9,24835
23-Jun-15,9,37251
24-Jun-15,9,35462
25-Jun-15,9,51115
26-Jun-15,9,42885
27-Jun-15,9,19630
28-Jun-15,9,30413
29-Jun-15,9,55341
30-Jun-15,9,24419
01-Jul-15,9,58349
02-Jul-15,9,52866
03-Jul-15,9,44055
04-Jul-15,9,26358
05-Jul-15,9,38109
06-Jul-15,9,31487
07-Jul-15,9,33727
08-Jul-15,9,31438
09-Jul-15,9,38388
10-Jul-15,9,53981
11-Jul-15,9,26191
12-Jul-15,9,59694
13-Jul-15,9,26802
14-Jul-15,9,21216
15-Jul-15,9,25934
16-Jul-15,9,28489
17-Jul-15,9,46362
18-Jul-15,9,36977
19-Jul-15,9,45644
20-Jul-15,9,57985
21-Jul-15,9,24968
22-Jul-15,9,62362
23-Jul-15,9,33865
24-Jul-15,9,15696
25-Jul-15,9,31894
26-Jul-15,9,33122
27-Jul-15,9,54967
28-Jul-15,9,42178
29-Jul-15,9,54915
30-Jul-15,9,37745
31-Jul-15,9,59377
01-Aug-15,9,50902
02-Aug-15,9,38930
03-Aug-15,9,24282
04-Aug-15,9,49000
05-Aug-15,9,46679
06-Aug-15,9,26125
07-Aug-15,9,33726
08-Aug-15,9,65568
09-Aug-15,9,18664
10-Aug-15,9,22831
11-Aug-15,9,48538
12-Aug-15,9,23088
13-Aug-15,9,51912
14-Aug-15,9,59480
15-Aug-15,9,44711
16-Aug-15,9,63585
17-Aug-15,9,27693
18-Aug-15,9,42755
19-Aug-15,9,32678
20-Aug-15,9,48036
21-Aug-15,9,20733
22-Aug-15,9,74801
23-Aug-15,9,43800
24-Aug-15,9,52350
25-Aug-15,9,18126
26-Aug-15,9,47554
27-Aug-15,9,33313
28-Aug-15,9,22340
29-Aug-15,9,28090
30-Aug-15,9,56170
31-Aug-15,9,68669
01-Sep-15,9,61341
02-Sep-15,9,70200
03-Sep-15,9,29131
04-Sep-15,9,43470
05-Sep-15,9,37653
06-Sep-15,9,17561
07-Sep-15,9,59252
08-Sep-15,9,32717
09-Sep-15,9,51688
10-Sep-15,9,33724
11-Sep-15,9,16001
12-Sep-15,9,74210
13-Sep-15,9,64775
14-Sep-15,9,45926
15-Sep-15,9,26183
16-Sep-15,9,42762
17-Sep-15,9,60237
18-Sep-15,9,33197
19-Sep-15,9,46380
20-Sep-15,9,36631
21-Sep-15,9,34150
22-Sep-15,9,38191
23-Sep-15,9,40917
24-Sep-15,9,49745
25-Sep-15,9,54803
26-Sep-15,9,55469
27-Sep-15,9,52097
28-Sep-15,9,25327
29-Sep-15,9,34176
30-Sep-15,9,42480
01-Oct-15,9,25286
02-Oct-15,9,22500
03-Oct-15,9,19336
04-Oct-15,9,38904
05-Oct-15,9,45923
06-Oct-15,9,48015
07-Oct-15,9,36951
08-Oct-15,9,36596
09-Oct-15,9,18819
10-Oct-15,9,56602
11-Oct-15,9,42845
12-Oct-15,9,59685
13-Oct-15,9,32223
14-Oct-15,9,71383
15-Oct-15,9,79706
16-Oct-15,9,53702
17-Oct-15,9,46550
18-Oct-15,9,77242
19-Oct-15,9,34629
20-Oct-15,9,40915
21-Oct-15,9,30509
22-Oct-15,9,21816
23-Oct-15,9,60522
24-Oct-15,9,28735
25-Oct-15,9,23726
26-Oct-15,9,51815
27-Oct-15,9,41795
28-Oct-15,9,56253
29-Oct-15,9,64959
30-Oct-15,9,59995
31-Oct-15,9,21700
01-Nov-15,9,29225
02-Nov-15,9,27074
03-Nov-15,9,35614
04-Nov-15,9,49551
05-Nov-15,9,39882
06-Nov-15,9,45842
07-Nov-15,9,25004
08-Nov-15,9,57057
09-Nov-15,9,67930
10-Nov-15,9,60474
11-Nov-15,9,33945
12-Nov-15,9,26715
13-Nov-15,9,54091
14-Nov-15,9,61116
15-Nov-15,9,24731
16-Nov-15,9,30886
17-Nov-15,9,29725
18-Nov-15,9,58487
19-Nov-15,9,52237
20-Nov-15,9,34106
21-Nov-15,9,42180
22-Nov-15,9,37793
23-Nov-15,9,48761
24-Nov-15,9,34333
25-Nov-15,9,68337
26-Nov-15,9,23403
27-Nov-15,9,44187
28-Nov-15,9,66207
29-Nov-15,9,51183
30-Nov-15,9,76362
01-Dec-15,9,47722
02-Dec-15,9,25774
03-Dec-15,9,29273
04-Dec-15,9,42552
05-Dec-15,9,77644
06-Dec-15,9,31924
07-Dec-15,9,31344
08-Dec-15,9,70493
09-Dec-15,9,79308
10-Dec-15,9,45096
11-Dec-15,9,66203
12-Dec-15,9,77850
13-Dec-15,9,31147
14-Dec-15,9,57940
15-Dec-15,9,48296
16-Dec-15,9,46742
17-Dec-15,9,62373
18-Dec-15,9,64320
19-Dec-15,9,43099
20-Dec-15,9,53191
21-Dec-15,9,34220
22-Dec-15,9,70699
23-Dec-15,9,82620
24-Dec-15,9,76889
25-Dec-15,9,41090
26-Dec-15,9,37512
27-Dec-15,9,36260
28-Dec-15,9,48107
29-Dec-15,9,53957
30-Dec-15,9,28536
31-Dec-15,9,29885
01-Jan-16,9,46510
02-Jan-16,9,56676
03-Jan-16,9,29089
04-Jan-16,9,57892
05-Jan-16,9,70277
06-Jan-16,9,24844
07-Jan-16,9,36544
08-Jan-16,9,64616
09-Jan-16,9,42326
10-Jan-16,9,52440
11-Jan-16,9,65433
12-Jan-16,9,47698
13-Jan-16,9,56953
14-Jan-16,9,25812
15-Jan-16,9,34100
16-Jan-16,9,43104
17-Jan-16,9,86085
18-Jan-16,9,64069
19-Jan-16,9,81008
20-Jan-16,9,42622
21-Jan-16,9,53612
22-Jan-16,9,66630
23-Jan-16,9,62751
24-Jan-16,9,26486
25-Jan-16,9,74358
26-Jan-16,9,56464
27-Jan-16,9,54879
28-Jan-16,9,73560
29-Jan-16,9,33317
30-Jan-16,9,43036
31-Jan-16,9,79010
01-Feb-16,9,48995
02-Feb-16,9,77243
03-Feb-16,9,40194
04-Feb-16,9,49802
05-Feb-16,9,37137
06-Feb-16,9,84230
07-Feb-16,9,79187
08-Feb-16,9,27851
09-Feb-16,9,44312
10-Feb-16,9,45350
11-Feb-16,9,89510
12-Feb-16,9,29371
13-Feb-16,9,44798
14-Feb-16,9,54900
15-Feb-16,9,67072
16-Feb-16,9,37382
17-Feb-16,9,48028
